-100, -100, -1.487452e+02
-1.000000e+02, -8.000000e+01, -1.731328e+02
-1.000000e+02, -6.000000e+01, -1.722090e+02
-1.000000e+02, -4.000000e+01, -2.000000e+02
-1.000000e+02, -2.000000e+01, -2.000000e+02
-1.000000e+02, 0.000000e+00, -2.000000e+02
-1.000000e+02, 2.000000e+01, -2.000000e+02
-1.000000e+02, 4.000000e+01, -2.000000e+02
-1.000000e+02, 6.000000e+01, -2.000000e+02
-1.000000e+02, 8.000000e+01, -2.000000e+02
-1.000000e+02, 1.000000e+02, -1.686196e+02
-8.000000e+01, -1.000000e+02, -2.000000e+02
-8.000000e+01, -8.000000e+01, -2.000000e+02
-8.000000e+01, -6.000000e+01, -2.000000e+02
-8.000000e+01, -4.000000e+01, -2.000000e+02
-8.000000e+01, -2.000000e+01, -1.470190e+02
-8.000000e+01, 0.000000e+00, -2.000000e+02
-8.000000e+01, 2.000000e+01, -2.000000e+02
-8.000000e+01, 4.000000e+01, -2.000000e+02
-8.000000e+01, 6.000000e+01, -1.177859e+02
-8.000000e+01, 8.000000e+01, -1.382765e+02
-8.000000e+01, 1.000000e+02, -1.447748e+02
-6.000000e+01, -1.000000e+02, -2.000000e+02
-6.000000e+01, -8.000000e+01, -1.580664e+02
-6.000000e+01, -6.000000e+01, -2.000000e+02
-6.000000e+01, -4.000000e+01, -2.000000e+02
-6.000000e+01, -2.000000e+01, -1.041060e+02
-6.000000e+01, 0.000000e+00, -1.114425e+02
-6.000000e+01, 2.000000e+01, -9.827249e+01
-6.000000e+01, 4.000000e+01, -1.020271e+02
-6.000000e+01, 6.000000e+01, -2.000000e+02
-6.000000e+01, 8.000000e+01, -2.000000e+02
-6.000000e+01, 1.000000e+02, -1.854494e+02
-4.000000e+01, -1.000000e+02, -2.000000e+02
-4.000000e+01, -8.000000e+01, -1.117403e+02
-4.000000e+01, -6.000000e+01, -1.052171e+02
-4.000000e+01, -4.000000e+01, -1.046172e+02
-4.000000e+01, -2.000000e+01, -1.050819e+02
-4.000000e+01, 0.000000e+00, -1.209444e+02
-4.000000e+01, 2.000000e+01, -1.216346e+02
-4.000000e+01, 4.000000e+01, -1.365319e+02
-4.000000e+01, 6.000000e+01, -2.000000e+02
-4.000000e+01, 8.000000e+01, -2.000000e+02
-4.000000e+01, 1.000000e+02, -2.000000e+02
-2.000000e+01, -1.000000e+02, -2.000000e+02
-2.000000e+01, -8.000000e+01, -2.000000e+02
-2.000000e+01, -6.000000e+01, -9.836995e+01
-2.000000e+01, -4.000000e+01, -2.000000e+02
-2.000000e+01, -2.000000e+01, -1.239365e+02
-2.000000e+01, 0.000000e+00, -1.232244e+02
-2.000000e+01, 2.000000e+01, -2.000000e+02
