-58.5799, -69.4158, -1.478795e+02
-5.857991e+01, -6.830573e+01, -1.480505e+02
-5.857991e+01, -6.719569e+01, -1.479791e+02
-5.857991e+01, -6.608566e+01, -1.479077e+02
-5.857991e+01, -6.497563e+01, -1.477820e+02
-5.857991e+01, -6.386560e+01, -1.477102e+02
-5.857991e+01, -6.275557e+01, -1.475913e+02
-5.857991e+01, -6.164554e+01, -1.473579e+02
-5.857991e+01, -6.053551e+01, -1.470510e+02
-5.857991e+01, -5.942548e+01, -1.467243e+02
-5.857991e+01, -5.831544e+01, -1.464046e+02
-5.857991e+01, -5.720541e+01, -1.461668e+02
-5.857991e+01, -5.609538e+01, -1.457599e+02
-5.857991e+01, -5.498535e+01, -1.455348e+02
-5.857991e+01, -5.387532e+01, -1.451788e+02
-5.857991e+01, -5.276529e+01, -1.449162e+02
-5.857991e+01, -5.165526e+01, -1.446148e+02
-5.857991e+01, -5.054523e+01, -1.443236e+02
-5.857991e+01, -4.943520e+01, -1.440411e+02
-5.857991e+01, -4.832516e+01, -1.437150e+02
-5.857991e+01, -4.721513e+01, -1.433038e+02
-5.857991e+01, -4.610510e+01, -1.423748e+02
-5.857991e+01, -4.499507e+01, -2.032649e+02
-5.857991e+01, -4.388504e+01, -2.020129e+02
-5.857991e+01, -4.277501e+01, -1.999121e+02
-5.857991e+01, -4.166498e+01, -1.946541e+02
-5.857991e+01, -4.055495e+01, -1.361191e+02
-5.857991e+01, -3.944492e+01, -1.359751e+02
-5.857991e+01, -3.833488e+01, -1.361916e+02
-5.857991e+01, -3.722485e+01, -1.360495e+02
-5.857991e+01, -3.611482e+01, -1.359083e+02
-5.857991e+01, -3.500479e+01, -1.361142e+02
-5.857991e+01, -3.389476e+01, -1.359753e+02
-5.857991e+01, -3.278473e+01, -1.358377e+02
-5.857991e+01, -3.167470e+01, -1.360347e+02
-5.857991e+01, -3.056467e+01, -1.358999e+02
-5.857991e+01, -2.945464e+01, -1.360881e+02
-5.857991e+01, -2.834460e+01, -1.359565e+02
