-143.236, -140.049, -1.714271e+02
-1.432364e+02, -1.372570e+02, -1.717795e+02
-1.432364e+02, -1.344650e+02, -1.716840e+02
-1.432364e+02, -1.316730e+02, -1.716005e+02
-1.432364e+02, -1.288810e+02, -1.714856e+02
-1.432364e+02, -1.260890e+02, -1.714424e+02
-1.432364e+02, -1.232970e+02, -1.712718e+02
-1.432364e+02, -1.205050e+02, -1.863262e+02
-1.432364e+02, -1.177130e+02, -1.861674e+02
-1.432364e+02, -1.149210e+02, -1.859397e+02
-1.432364e+02, -1.121290e+02, -1.856160e+02
-1.432364e+02, -1.093371e+02, -1.852292e+02
-1.432364e+02, -1.065451e+02, -1.849656e+02
-1.432364e+02, -1.037531e+02, -1.847152e+02
-1.432364e+02, -1.009611e+02, -1.843806e+02
-1.432364e+02, -9.816908e+01, -1.840902e+02
-1.432364e+02, -9.537709e+01, -1.835841e+02
-1.432364e+02, -9.258510e+01, -1.970986e+02
-1.432364e+02, -8.979311e+01, -2.136790e+02
-1.432364e+02, -8.700111e+01, -2.131242e+02
-1.432364e+02, -8.420912e+01, -2.115604e+02
-1.432364e+02, -8.141713e+01, -2.076942e+02
-1.432364e+02, -7.862514e+01, -1.863638e+02
-1.432364e+02, -7.583315e+01, -1.689552e+02
-1.432364e+02, -7.304115e+01, -1.697014e+02
-1.432364e+02, -7.024916e+01, -1.697021e+02
-1.432364e+02, -6.745717e+01, -1.781224e+02
-1.432364e+02, -6.466518e+01, -1.781485e+02
-1.432364e+02, -6.187318e+01, -1.925218e+02
-1.432364e+02, -5.908119e+01, -1.925442e+02
-1.432364e+02, -5.628920e+01, -1.927085e+02
-1.432364e+02, -5.349721e+01, -1.927933e+02
-1.432364e+02, -5.070522e+01, -1.927785e+02
-1.432364e+02, -4.791322e+01, -1.930158e+02
-1.432364e+02, -4.512123e+01, -1.784099e+02
-1.432364e+02, -4.232924e+01, -1.783281e+02
-1.432364e+02, -3.953725e+01, -1.782652e+02
-1.432364e+02, -3.674525e+01, -1.784595e+02
-1.432364e+02, -3.395326e+01, -1.786360e+02
-1.432364e+02, -3.116127e+01, -1.786431e+02
-1.432364e+02, -2.836928e+01, -1.642445e+02
-1.432364e+02, -2.557729e+01, -1.790996e+02
-1.432364e+02, -2.278529e+01, -1.788427e+02
-1.432364e+02, -1.999330e+01, -1.787931e+02
-1.432364e+02, -1.720131e+01, -1.788663e+02
-1.432364e+02, -1.440932e+01, -1.786164e+02
-1.432364e+02, -1.161732e+01, -1.786828e+02
-1.432364e+02, -8.825330e+00, -1.786908e+02
-1.432364e+02, -6.033337e+00, -1.788911e+02
-1.432364e+02, -3.241343e+00, -1.789626e+02
-1.432364e+02, -4.493504e-01, -1.790298e+02
-1.432364e+02, 2.342643e+00, -1.791743e+02
-1.432364e+02, 5.134636e+00, -1.791466e+02
-1.432364e+02, 7.926629e+00, -1.933807e+02
-1.432364e+02, 1.071862e+01, -1.935768e+02
-1.432364e+02, 1.351062e+01, -1.935907e+02
-1.432364e+02, 1.630261e+01, -1.941530e+02
-1.432364e+02, 1.909460e+01, -1.943945e+02
-1.432364e+02, 2.188659e+01, -1.799299e+02
-1.432364e+02, 2.467859e+01, -1.801861e+02
-1.432364e+02, 2.747058e+01, -1.803553e+02
-1.432364e+02, 3.026257e+01, -1.805112e+02
-1.432364e+02, 3.305456e+01, -1.807692e+02
-1.432364e+02, 3.584655e+01, -1.807330e+02
-1.432364e+02, 3.863855e+01, -1.808466e+02
-1.432364e+02, 4.143054e+01, -1.808719e+02
-1.432364e+02, 4.422253e+01, -1.813458e+02
-1.432364e+02, 4.701452e+01, -1.963769e+02
-1.432364e+02, 4.980651e+01, -1.964792e+02
-1.432364e+02, 5.259851e+01, -1.978784e+02
-1.432364e+02, 5.539050e+01, -1.939366e+02
-1.432364e+02, 5.818249e+01, -1.835555e+02
-1.432364e+02, 6.097448e+01, -1.969863e+02
-1.432364e+02, 6.376648e+01, -1.982250e+02
-1.432364e+02, 6.655847e+01, -1.838271e+02
-1.432364e+02, 6.935046e+01, -1.840136e+02
-1.432364e+02, 7.214246e+01, -1.847909e+02
-1.432364e+02, 7.493445e+01, -1.995481e+02
-1.432364e+02, 7.772644e+01, -2.134378e+02
-1.432364e+02, 8.051843e+01, -1.990181e+02
-1.432364e+02, 8.331042e+01, -1.991913e+02
-1.432364e+02, 8.610242e+01, -1.851966e+02
-1.432364e+02, 8.889441e+01, -1.854600e+02
-1.432364e+02, 9.168640e+01, -2.153660e+02
-1.432364e+02, 9.447839e+01, -2.262032e+02
-1.432364e+02, 9.727039e+01, -2.088084e+02
-1.432364e+02, 1.000624e+02, -2.119535e+02
-1.432364e+02, 1.028544e+02, -2.128603e+02
-1.432364e+02, 1.056464e+02, -2.250107e+02
-1.432364e+02, 1.084384e+02, -2.116972e+02
-1.432364e+02, 1.112303e+02, -1.971911e+02
-1.432364e+02, 1.140223e+02, -2.126375e+02
-1.432364e+02, 1.168143e+02, -1.681646e+02
-1.432364e+02, 1.196063e+02, -1.840885e+02
-1.432364e+02, 1.223983e+02, -1.829043e+02
-1.432364e+02, 1.251903e+02, -1.837901e+02
-1.432364e+02, 1.279823e+02, -1.840459e+02
-1.432364e+02, 1.307743e+02, -1.965831e+02
-1.432364e+02, 1.335663e+02, -2.119790e+02
-1.402645e+02, -1.400490e+02, -1.712763e+02
-1.402645e+02, -1.372570e+02, -2.000000e+02
-1.402645e+02, -1.344650e+02, -2.000000e+02
-1.402645e+02, -1.316730e+02, -2.000000e+02
-1.402645e+02, -1.288810e+02, -2.000000e+02
-1.402645e+02, -1.260890e+02, -2.000000e+02
-1.402645e+02, -1.232970e+02, -2.000000e+02
-1.402645e+02, -1.205050e+02, -2.000000e+02
-1.402645e+02, -1.177130e+02, -2.000000e+02
-1.402645e+02, -1.149210e+02, -2.000000e+02
-1.402645e+02, -1.121290e+02, -2.000000e+02
-1.402645e+02, -1.093371e+02, -1.862164e+02
-1.402645e+02, -1.065451e+02, -1.855622e+02
-1.402645e+02, -1.037531e+02, -1.852302e+02
-1.402645e+02, -1.009611e+02, -1.851841e+02
-1.402645e+02, -9.816908e+01, -1.855206e+02
-1.402645e+02, -9.537709e+01, -2.000000e+02
-1.402645e+02, -9.258510e+01, -2.000000e+02
-1.402645e+02, -8.979311e+01, -2.000000e+02
-1.402645e+02, -8.700111e+01, -2.000000e+02
-1.402645e+02, -8.420912e+01, -2.000000e+02
-1.402645e+02, -8.141713e+01, -2.000000e+02
-1.402645e+02, -7.862514e+01, -2.000000e+02
-1.402645e+02, -7.583315e+01, -1.685653e+02
-1.402645e+02, -7.304115e+01, -1.847207e+02
-1.402645e+02, -7.024916e+01, -1.930483e+02
-1.402645e+02, -6.745717e+01, -1.780662e+02
-1.402645e+02, -6.466518e+01, -1.781429e+02
-1.402645e+02, -6.187318e+01, -1.780940e+02
-1.402645e+02, -5.908119e+01, -1.926309e+02
-1.402645e+02, -5.628920e+01, -1.927411e+02
-1.402645e+02, -5.349721e+01, -1.929022e+02
-1.402645e+02, -5.070522e+01, -1.928789e+02
-1.402645e+02, -4.791322e+01, -1.931386e+02
